gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx1250,256,64,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,opus,20273,4,5.9356,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x32x64x128_2x1_16x16x32_0x0x0_c1x4_p3w2,0.0046,76.32,1275.26
gfx1250,256,64,3072,128,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.9098,auto,0.0,10.25,243.6
gfx1250,256,64,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,opus,20179,3,5.841,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x16x128x128_1x2_16x16x32_0x0x0_c1x3_p3w2,0.0012,34.47,617.1
gfx1250,256,64,3072,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20273,5,11.9668,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x32x64x128_2x1_16x16x32_0x0x0_c1x4_p3w2,0.0104,235.53,3789.73
gfx1250,256,64,4608,1536,False,torch.bfloat16,torch.bfloat16,False,False,opus,20291,3,8.4366,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x32x64x256_2x1_16x16x32_0x0x0_c1x4_p3w2,0.0041,107.39,1771.12
gfx1250,256,64,6144,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,6.1084,auto,0.0,65.92,1169.44
gfx1250,256,64,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,6.3628,auto,0.0,110.74,1890.03
gfx1250,256,64,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,8.6123,auto,0.0,163.64,2686.18
gfx1250,256,64,7168,3072,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,12.642,auto,0.0,222.95,3587.32
gfx1250,256,64,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,15.239,auto,0.0,254.32,4069.39
gfx1250,256,64,7168,8448,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,26.1535,auto,0.0,296.37,4707.19
gfx1250,256,64,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20341,3,21.2299,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x32x256x128_2x1_16x16x32_0x0x0_c1x3_p3w1,0.0084,365.1,5798.87
gfx1250,256,64,12440,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,34.4654,auto,0.0,331.17,5247.28
gfx1250,256,64,16896,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,38.0611,auto,0.0,407.3,6444.93
gfx1250,256,64,20480,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,53.9067,auto,0.0,348.57,5512.12
gfx1250,256,64,40960,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,112.4886,auto,0.0,334.09,5274.87
gfx1250,256,128,12,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20001,11,4.9881,opus_gemm_gfx1250_splitk_cluster_tdm_ws_128x16x32x256_1x2_16x16x32_0x0x0_p3w2,0.0117,4.41,402.98
gfx1250,256,128,24,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20002,5,4.8644,opus_gemm_gfx1250_splitk_cluster_tdm_ws_128x16x32x512_1x2_16x16x32_0x0x0_p3w1,0.0111,9.05,449.23
gfx1250,256,128,128,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20247,11,5.0271,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x32x32x256_2x1_16x16x32_0x0x0_c1x2_p3w2,0.0112,46.72,736.56
gfx1250,256,128,576,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20251,6,7.5144,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x32x32x256_2x1_16x16x32_0x0x0_c1x3_p3w2,0.0104,140.66,1362.72
gfx1250,256,128,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20255,4,9.0062,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x32x32x256_2x1_16x16x32_0x0x0_c1x4_p3w2,0.0098,182.56,1655.46
gfx1250,256,128,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.4218,auto,0.0,11.38,185.26
gfx1250,256,128,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20273,5,10.9991,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x32x64x128_2x1_16x16x32_0x0x0_c1x4_p3w2,0.0106,256.25,2204.57
gfx1250,256,128,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,opus,20291,3,7.3826,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x32x64x256_2x1_16x16x32_0x0x0_c1x4_p3w2,0.0041,122.72,1091.88
gfx1250,256,128,3072,128,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.8231,auto,0.0,20.87,332.9
gfx1250,256,128,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,5.8065,auto,0.0,69.35,699.77
gfx1250,256,128,3072,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20399,5,13.9119,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x64x64x128_2x1_16x16x32_0x0x0_c1x4_p3w2,0.0105,405.2,3354.08
gfx1250,256,128,4608,1536,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,8.9643,auto,0.0,202.13,1754.59
gfx1250,256,128,6144,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,6.8189,auto,0.0,118.1,1172.53
gfx1250,256,128,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,7.4474,auto,0.0,189.23,1751.17
gfx1250,256,128,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,10.5907,auto,0.0,266.14,2289.59
gfx1250,256,128,7168,3072,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,15.9428,auto,0.0,353.59,2926.82
gfx1250,256,128,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,20.6615,auto,0.0,375.15,3071.98
gfx1250,256,128,7168,8448,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,33.5738,auto,0.0,461.73,3726.36
gfx1250,256,128,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20467,3,26.7303,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x64x256x128_2x1_16x16x32_0x0x0_c1x3_p3w1,0.0085,579.95,4680.39
gfx1250,256,128,12440,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,57.4011,auto,0.0,397.68,3194.35
gfx1250,256,128,16896,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,79.5681,auto,0.0,389.66,3121.62
gfx1250,256,128,20480,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,96.6032,auto,0.0,389.02,3112.52
gfx1250,256,128,40960,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,159.4031,auto,0.0,471.52,3761.05
gfx1250,256,256,12,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20001,13,5.8453,opus_gemm_gfx1250_splitk_cluster_tdm_ws_128x16x32x256_1x2_16x16x32_0x0x0_p3w2,0.0101,7.53,658.34
gfx1250,256,256,24,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20001,12,6.0556,opus_gemm_gfx1250_splitk_cluster_tdm_ws_128x16x32x256_1x2_16x16x32_0x0x0_p3w2,0.0099,14.55,664.9
gfx1250,256,256,128,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20255,6,6.0928,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x32x32x256_2x1_16x16x32_0x0x0_c1x4_p3w2,0.0108,77.1,914.29
gfx1250,256,256,576,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20287,3,10.1563,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x32x64x256_2x1_16x16x32_0x0x0_c1x3_p3w2,0.0086,208.14,1203.44
gfx1250,256,256,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20283,4,13.2576,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x32x64x256_2x1_16x16x32_0x0x0_c1x2_p3w2,0.0098,248.03,1280.31
gfx1250,256,256,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.8472,auto,0.0,20.77,256.89
gfx1250,256,256,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20399,5,13.1972,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x64x64x128_2x1_16x16x32_0x0x0_c1x4_p3w2,0.0102,427.15,2006.22
gfx1250,256,256,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,opus,20399,3,9.0058,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x64x64x128_2x1_16x16x32_0x0x0_c1x4_p3w2,0.0041,201.2,1004.24
gfx1250,256,256,3072,128,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,5.4237,auto,0.0,37.12,447.08
gfx1250,256,256,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,7.2075,auto,0.0,111.73,691.05
gfx1250,256,256,3072,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20399,2,22.8303,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x64x64x128_2x1_16x16x32_0x0x0_c1x4_p3w2,0.006,493.83,2158.67
gfx1250,256,256,4608,1536,False,torch.bfloat16,torch.bfloat16,False,False,opus,20561,3,12.2429,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x128x128x128_2x1_16x16x32_0x0x0_c1x4_p3w1,0.0041,296.0,1413.19
gfx1250,256,256,6144,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,9.2073,auto,0.0,174.93,1053.44
gfx1250,256,256,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,11.0765,auto,0.0,254.46,1360.83
gfx1250,256,256,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,opus,20561,2,15.3236,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x128x128x128_2x1_16x16x32_0x0x0_c1x4_p3w1,0.0029,367.87,1727.83
gfx1250,256,256,7168,3072,False,torch.bfloat16,torch.bfloat16,False,False,opus,20561,2,19.8229,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x128x128x128_2x1_16x16x32_0x0x0_c1x4_p3w1,0.0043,568.75,2486.17
gfx1250,256,256,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,opus,20561,2,24.1183,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x128x128x128_2x1_16x16x32_0x0x0_c1x4_p3w1,0.005,642.75,2752.6
gfx1250,256,256,7168,8448,False,torch.bfloat16,torch.bfloat16,False,False,opus,20561,2,37.5523,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x128x128x128_2x1_16x16x32_0x0x0_c1x4_p3w1,0.0063,825.63,3438.03
gfx1250,256,256,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20557,3,47.6967,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x128x128x128_2x1_16x16x32_0x0x0_c1x3_p3w1,0.0085,650.03,2706.81
gfx1250,256,256,12440,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,99.7044,auto,0.0,457.9,1889.38
gfx1250,256,256,16896,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,120.1056,auto,0.0,516.28,2119.32
gfx1250,256,256,20480,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,128.2885,auto,0.0,585.88,2398.95
gfx1250,256,256,40960,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,237.1012,auto,0.0,634.01,2580.52
gfx1250,256,512,12,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20002,6,8.7307,opus_gemm_gfx1250_splitk_cluster_tdm_ws_128x16x32x512_1x2_16x16x32_0x0x0_p3w1,0.0106,10.09,861.83
gfx1250,256,512,24,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20002,12,9.2012,opus_gemm_gfx1250_splitk_cluster_tdm_ws_128x16x32x512_1x2_16x16x32_0x0x0_p3w1,0.0109,19.15,837.79
gfx1250,256,512,128,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20255,5,8.5545,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x32x32x256_2x1_16x16x32_0x0x0_c1x4_p3w2,0.0107,109.83,1087.86
gfx1250,256,512,576,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20395,6,11.9772,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x64x64x128_2x1_16x16x32_0x0x0_c1x3_p3w2,0.0107,352.99,1351.52
gfx1250,256,512,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20381,2,17.1842,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x64x32x256_2x1_16x16x32_0x0x0_c1x4_p3w2,0.0061,382.72,1228.02
gfx1250,256,512,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,5.0241,auto,0.0,40.07,417.42
gfx1250,256,512,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20417,1,21.8335,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x64x64x256_2x1_16x16x32_0x0x0_c1x4_p3w1,0.0,516.38,1416.77
gfx1250,256,512,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,opus,20525,3,11.7456,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x128x64x128_2x1_16x16x32_0x0x0_c1x4_p3w2,0.0041,308.53,937.38
gfx1250,256,512,3072,128,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,6.1421,auto,0.0,65.56,661.54
gfx1250,256,512,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,opus,20525,0,9.627,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x128x64x128_2x1_16x16x32_0x0x0_c1x4_p3w2,0.0,167.3,707.98
gfx1250,256,512,3072,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20561,2,31.8804,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x128x128x128_2x1_16x16x32_0x0x0_c1x4_p3w1,0.006,707.29,1710.33
gfx1250,256,512,4608,1536,False,torch.bfloat16,torch.bfloat16,False,False,opus,20561,0,17.5188,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x128x128x128_2x1_16x16x32_0x0x0_c1x4_p3w1,0.0,413.71,1167.16
gfx1250,256,512,6144,512,False,torch.bfloat16,torch.bfloat16,False,False,opus,20435,0,13.0551,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x64x128x128_2x1_16x16x32_0x0x0_c1x4_p3w2,0.0,246.74,1003.99
gfx1250,256,512,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,opus,20561,1,15.6586,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x128x128x128_2x1_16x16x32_0x0x0_c1x4_p3w1,0.0,360.0,1222.11
gfx1250,256,512,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,opus,20561,0,20.2882,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x128x128x128_2x1_16x16x32_0x0x0_c1x4_p3w1,0.0,555.71,1524.68
gfx1250,256,512,7168,3072,False,torch.bfloat16,torch.bfloat16,False,False,opus,20561,0,30.5477,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x128x128x128_2x1_16x16x32_0x0x0_c1x4_p3w1,0.0,738.14,1784.94
gfx1250,256,512,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,opus,20561,0,38.3228,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x128x128x128_2x1_16x16x32_0x0x0_c1x4_p3w1,0.0,809.03,1884.54
gfx1250,256,512,7168,8448,False,torch.bfloat16,torch.bfloat16,False,False,opus,20561,0,69.7051,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x128x128x128_2x1_16x16x32_0x0x0_c1x4_p3w1,0.0,889.58,1966.88
gfx1250,256,512,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,20557,3,84.4345,opus_gemm_gfx1250_splitk_clusterlaunch_tdm_ws_128x128x128x128_2x1_16x16x32_0x0x0_c1x3_p3w1,0.0084,734.4,1623.76
gfx1250,256,512,12440,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,164.6082,auto,0.0,554.71,1205.4
gfx1250,256,512,16896,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,187.8411,auto,0.0,660.22,1420.68
gfx1250,256,512,20480,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,218.987,auto,0.0,686.45,1470.01
gfx1250,256,512,40960,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,422.3545,auto,0.0,711.84,1506.99
gfx1250,256,1024,12,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,19.7634,auto,0.0,8.91,752.74
gfx1250,256,1024,24,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,20.3037,auto,0.0,17.35,742.39
gfx1250,256,1024,128,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,19.2915,auto,0.0,97.4,869.67
gfx1250,256,1024,576,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,25.7873,auto,0.0,327.9,935.24
gfx1250,256,1024,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,28.2746,auto,0.0,465.2,1038.39
gfx1250,256,1024,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,6.0597,auto,0.0,66.45,627.27
gfx1250,256,1024,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,41.0925,auto,0.0,548.73,969.66
gfx1250,256,1024,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,21.0154,auto,0.0,344.88,711.01
gfx1250,256,1024,3072,128,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,7.4774,auto,0.0,107.7,981.63
gfx1250,256,1024,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,13.2159,auto,0.0,243.74,793.42
gfx1250,256,1024,3072,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,84.0708,auto,0.0,536.42,773.3
gfx1250,256,1024,4608,1536,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,34.0646,auto,0.0,425.53,784.94
gfx1250,256,1024,6144,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,21.1292,auto,0.0,304.91,942.91
gfx1250,256,1024,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,28.766,auto,0.0,391.93,947.75
gfx1250,256,1024,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,46.8491,auto,0.0,481.3,850.52
gfx1250,256,1024,7168,3072,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,76.0326,auto,0.0,593.13,855.05
gfx1250,256,1024,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,104.7909,auto,0.0,591.74,800.51
gfx1250,256,1024,7168,8448,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,185.5496,auto,0.0,668.38,825.07
gfx1250,256,1024,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,182.8777,auto,0.0,678.14,837.13
gfx1250,256,1024,12440,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,298.8241,auto,0.0,611.13,731.19
gfx1250,256,1024,16896,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,345.7437,auto,0.0,717.39,843.12
gfx1250,256,1024,20480,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,416.1398,auto,0.0,722.47,841.6
gfx1250,256,1024,40960,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,816.0739,auto,0.0,736.81,840.33
gfx1250,256,2048,12,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,21.734,auto,0.0,16.21,1361.06
gfx1250,256,2048,24,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,21.9854,auto,0.0,32.05,1355.56
gfx1250,256,2048,128,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,21.5031,auto,0.0,174.77,1475.11
gfx1250,256,2048,576,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,37.0078,auto,0.0,456.97,1080.23
gfx1250,256,2048,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,48.533,auto,0.0,542.04,945.24
gfx1250,256,2048,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,7.8899,auto,0.0,102.07,913.69
gfx1250,256,2048,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,83.1181,auto,0.0,542.57,693.85
gfx1250,256,2048,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,33.405,auto,0.0,433.93,682.73
gfx1250,256,2048,3072,128,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,11.1375,auto,0.0,144.61,1247.46
gfx1250,256,2048,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,21.3795,auto,0.0,301.34,833.78
gfx1250,256,2048,3072,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,131.0566,auto,0.0,688.21,656.08
gfx1250,256,2048,4608,1536,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,56.2693,auto,0.0,515.22,698.81
gfx1250,256,2048,6144,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,36.3661,auto,0.0,354.31,922.68
gfx1250,256,2048,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,49.8458,auto,0.0,452.37,873.01
gfx1250,256,2048,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,79.4626,auto,0.0,567.53,725.77
gfx1250,256,2048,7168,3072,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,139.6569,auto,0.0,645.83,615.67
gfx1250,256,2048,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,191.247,auto,0.0,648.47,560.62
gfx1250,256,2048,7168,8448,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,344.2289,auto,0.0,720.55,537.65
gfx1250,256,2048,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,342.491,auto,0.0,724.21,540.38
gfx1250,256,2048,12440,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,571.7798,auto,0.0,638.78,452.37
gfx1250,256,2048,16896,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,669.7579,auto,0.0,740.67,508.82
gfx1250,256,2048,20480,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,807.6314,auto,0.0,744.52,503.75
gfx1250,256,2048,40960,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1600.718,auto,0.0,751.28,489.99
gfx1250,256,4096,12,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,22.0771,auto,0.0,31.92,2672.03
gfx1250,256,4096,24,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,22.5383,auto,0.0,62.53,2629.34
gfx1250,256,4096,128,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,23.1021,auto,0.0,325.35,2666.59
gfx1250,256,4096,576,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,80.0591,auto,0.0,422.47,895.54
gfx1250,256,4096,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,86.3284,auto,0.0,609.46,914.01
gfx1250,256,4096,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,10.8957,auto,0.0,147.82,1287.18
gfx1250,256,4096,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,130.7416,auto,0.0,689.87,713.8
gfx1250,256,4096,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,55.7688,auto,0.0,519.84,690.98
gfx1250,256,4096,3072,128,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,17.3565,auto,0.0,185.59,1555.66
gfx1250,256,4096,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,35.9489,auto,0.0,358.42,904.22
gfx1250,256,4096,3072,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,253.4866,auto,0.0,711.63,504.67
gfx1250,256,4096,4608,1536,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,99.6911,auto,0.0,581.62,646.87
gfx1250,256,4096,6144,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,61.3293,auto,0.0,420.19,991.65
gfx1250,256,4096,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,87.3823,auto,0.0,516.09,869.99
gfx1250,256,4096,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,150.5721,auto,0.0,599.01,619.79
gfx1250,256,4096,7168,3072,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,269.9857,auto,0.0,668.14,473.83
gfx1250,256,4096,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,361.0016,auto,0.0,687.07,426.25
gfx1250,256,4096,7168,8448,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,672.8653,auto,0.0,737.25,370.11
gfx1250,256,4096,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,667.784,auto,0.0,742.86,372.93
gfx1250,256,4096,12440,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1124.254,auto,0.0,649.75,301.51
gfx1250,256,4096,16896,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1328.4178,auto,0.0,746.86,330.73
gfx1250,256,4096,20480,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1600.841,auto,0.0,751.22,324.89
gfx1250,256,4096,40960,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,3193.1174,auto,0.0,753.24,307.37
gfx1250,256,8192,12,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,23.5785,auto,0.0,59.77,4996.47
gfx1250,256,8192,24,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,24.1638,auto,0.0,116.64,4890.7
gfx1250,256,8192,128,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,31.6722,auto,0.0,474.62,3832.15
gfx1250,256,8192,576,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,120.4224,auto,0.0,561.74,1122.18
gfx1250,256,8192,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,160.8466,auto,0.0,654.21,901.27
gfx1250,256,8192,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,18.4625,auto,0.0,174.47,1497.97
gfx1250,256,8192,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,254.2868,auto,0.0,709.39,647.4
gfx1250,256,8192,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,99.6726,auto,0.0,581.73,702.22
gfx1250,256,8192,3072,128,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,31.3584,auto,0.0,205.45,1697.0
gfx1250,256,8192,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,63.7807,auto,0.0,404.04,969.98
