gfx,cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,8192,2176,5120,47,0,60.8116,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3001.67,1022.73,0.0
gfx950,256,16384,2176,5120,44,0,109.3342,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,3339.05,1086.73,0.0
gfx950,256,1,2560,5120,21,0,10.4119,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,2.52,630.17,0.0
gfx950,256,2,2560,5120,21,0,10.4615,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,5.01,627.92,0.0
gfx950,256,4,2560,5120,21,0,10.5911,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,9.9,621.68,0.0
gfx950,256,8,2560,5120,21,0,10.7987,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,19.42,612.58,0.0
gfx950,256,16,2560,5120,21,0,11.1159,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,37.73,600.62,0.0
gfx950,256,32,2560,5120,21,0,11.8159,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,70.99,575.44,0.0
gfx950,256,48,2560,5120,21,0,10.9091,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,115.34,634.54,0.0
gfx950,256,64,2560,5120,21,0,11.2635,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,148.95,625.48,0.0
gfx950,256,80,2560,5120,21,0,10.9007,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,192.39,657.57,0.0
gfx950,256,96,2560,5120,21,0,11.1883,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,224.93,651.65,0.0
gfx950,256,112,2560,5120,21,0,10.8336,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,271.01,684.33,0.0
gfx950,256,128,2560,5120,21,0,11.0691,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,303.14,680.87,0.0
gfx950,256,144,2560,5120,21,0,10.7899,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,349.85,709.88,0.0
gfx950,256,160,2560,5120,21,0,11.0015,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,381.25,707.39,0.0
gfx950,256,176,2560,5120,21,0,10.7611,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,428.74,734.62,0.0
gfx950,256,192,2560,5120,21,0,10.9447,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,459.87,733.52,0.0
gfx950,256,208,2560,5120,21,0,10.7947,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,505.12,755.1,0.0
gfx950,256,224,2560,5120,21,0,10.9851,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,534.54,753.19,0.0
gfx950,256,240,2560,5120,21,0,10.8255,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,581.17,775.65,0.0
gfx950,256,256,2560,5120,21,0,10.9587,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,612.38,777.44,0.0
gfx950,256,512,2560,5120,29,0,12.622,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1063.36,830.75,0.0
gfx950,256,1024,2560,5120,37,0,15.9278,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1685.33,905.2,0.0
gfx950,256,2048,2560,5120,38,0,22.5123,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,2384.79,989.78,0.0
gfx950,256,4096,2560,5120,50,0,35.0493,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3063.52,1084.5,0.0
gfx950,256,8192,2560,5120,50,0,70.5933,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3042.05,984.06,0.0
gfx950,256,16384,2560,5120,45,0,120.3351,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,3569.17,1100.12,0.0
gfx950,256,1,3072,5120,21,0,10.8471,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,2.9,725.82,0.0
gfx950,256,2,3072,5120,21,0,10.9373,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,5.75,720.63,0.0
gfx950,256,4,3072,5120,21,0,11.0651,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,11.37,713.88,0.0
gfx950,256,8,3072,5120,21,0,11.2479,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,22.37,705.37,0.0
gfx950,256,16,3072,5120,21,0,11.6155,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,43.33,689.04,0.0
gfx950,256,32,3072,5120,21,0,12.3887,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,81.25,657.28,0.0
gfx950,256,48,3072,5120,21,0,11.6071,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,130.09,713.54,0.0
gfx950,256,64,3072,5120,21,0,12.0523,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,167.04,698.74,0.0
gfx950,256,80,3072,5120,21,0,11.5651,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,217.6,740.21,0.0
gfx950,256,96,3072,5120,21,0,11.8711,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,254.39,732.86,0.0
gfx950,256,112,3072,5120,21,0,11.5155,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,305.95,767.59,0.0
gfx950,256,128,3072,5120,21,0,11.8119,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,340.89,760.12,0.0
gfx950,256,144,3072,5120,21,0,11.5219,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,393.15,791.34,0.0
gfx950,256,160,3072,5120,21,0,11.7975,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,426.63,784.65,0.0
gfx950,256,176,3072,5120,21,0,11.6187,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,476.51,808.72,0.0
gfx950,256,192,3072,5120,21,0,11.7851,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,512.49,809.11,0.0
gfx950,256,208,3072,5120,21,0,11.5511,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,566.45,837.56,0.0
gfx950,256,224,3072,5120,21,0,11.6365,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,605.55,843.38,0.0
gfx950,256,240,3072,5120,21,0,11.562,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,652.98,860.86,0.0
gfx950,256,256,3072,5120,21,0,11.6322,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,692.31,867.64,0.0
gfx950,256,512,3072,5120,29,0,13.2753,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1213.24,928.1,0.0
gfx950,256,1024,3072,5120,42,0,18.0815,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1781.5,927.87,0.0
gfx950,256,2048,3072,5120,51,0,26.6789,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x128E,2414.81,962.94,0.0
gfx950,256,4096,3072,5120,44,0,39.1513,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,3291.05,1111.48,0.0
gfx950,256,8192,3072,5120,44,0,77.759,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,3314.06,1018.11,0.0
gfx950,256,16384,3072,5120,45,0,128.6496,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,4006.2,1169.62,0.0
gfx950,256,1,3584,5120,21,0,10.2879,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,3.57,892.77,0.0
gfx950,256,2,3584,5120,21,0,10.3228,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,7.11,890.7,0.0
gfx950,256,4,3584,5120,21,0,11.0071,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,13.34,837.09,0.0
gfx950,256,8,3584,5120,21,0,10.6496,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,27.57,868.85,0.0
gfx950,256,16,3584,5120,21,0,11.5446,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,50.86,808.23,0.0
gfx950,256,32,3584,5120,29,0,11.5992,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,101.25,817.84,0.0
gfx950,256,48,3584,5120,21,0,10.876,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,161.97,886.54,0.0
gfx950,256,64,3584,5120,21,0,11.1663,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,210.35,877.43,0.0
gfx950,256,80,3584,5120,21,0,10.975,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,267.52,906.9,0.0
gfx950,256,96,3584,5120,21,0,11.0282,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,319.47,916.64,0.0
gfx950,256,112,3584,5120,21,0,10.4755,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,392.38,979.87,0.0
gfx950,256,128,3584,5120,21,0,10.5934,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,443.45,983.65,0.0
gfx950,256,144,3584,5120,21,0,10.5384,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,501.48,1003.56,0.0
gfx950,256,160,3584,5120,21,0,10.6455,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,551.6,1008.08,0.0
gfx950,256,176,3584,5120,21,0,10.9334,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,590.78,995.77,0.0
gfx950,256,192,3584,5120,21,0,10.6571,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,661.2,1036.19,0.0
gfx950,256,208,3584,5120,21,0,10.5849,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,721.18,1057.97,0.0
gfx950,256,224,3584,5120,21,0,10.6605,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,771.15,1065.06,0.0
gfx950,256,240,3584,5120,21,0,10.487,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,839.9,1097.53,0.0
gfx950,256,256,3584,5120,21,0,11.0562,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,849.77,1055.1,0.0
gfx950,256,288,3584,5120,21,0,11.2766,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,937.31,1062.08,0.0
gfx950,256,320,3584,5120,29,0,13.1146,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,895.49,936.97,0.0
gfx950,256,352,3584,5120,29,0,12.9682,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,996.16,971.55,0.0
gfx950,256,384,3584,5120,29,0,13.3823,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1053.1,964.75,0.0
gfx950,256,416,3584,5120,29,0,13.0725,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1167.89,1011.43,0.0
gfx950,256,448,3584,5120,29,0,13.4807,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1219.65,1003.89,0.0
gfx950,256,480,3584,5120,29,0,13.4631,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1308.47,1028.33,0.0
gfx950,256,512,3584,5120,29,0,12.733,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1475.73,1111.74,0.0
gfx950,256,1024,3584,5120,42,0,18.8171,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1997.17,1016.97,0.0
gfx950,256,2048,3584,5120,43,0,28.7439,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,2614.88,1012.32,0.0
gfx950,256,4096,3584,5120,54,0,43.6459,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3444.17,1123.15,0.0
gfx950,256,8192,3584,5120,54,0,84.1083,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3574.53,1056.58,0.0
gfx950,256,16384,3584,5120,45,0,156.167,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,3850.34,1079.35,0.0
gfx950,256,16,4096,5120,21,0,10.8938,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,61.6,978.34,0.0
gfx950,256,32,4096,5120,21,0,12.2161,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,109.87,886.52,0.0
gfx950,256,48,4096,5120,21,0,11.1847,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,180.0,983.65,0.0
gfx950,256,64,4096,5120,21,0,11.3051,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,237.45,988.39,0.0
gfx950,256,80,4096,5120,21,0,10.7981,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,310.74,1050.73,0.0
gfx950,256,96,4096,5120,21,0,11.7036,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,344.04,984.14,0.0
gfx950,256,112,4096,5120,21,0,11.2757,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,416.61,1036.74,0.0
gfx950,256,128,4096,5120,21,0,11.1404,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,481.91,1064.77,0.0
gfx950,256,144,4096,5120,21,0,11.5792,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,521.61,1039.28,0.0
gfx950,256,160,4096,5120,21,0,11.1269,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,603.12,1096.99,0.0
gfx950,256,176,4096,5120,21,0,11.415,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,646.69,1084.37,0.0
gfx950,256,192,4096,5120,21,0,11.1947,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,719.36,1121.08,0.0
gfx950,256,208,4096,5120,21,0,11.6509,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,748.8,1091.95,0.0
gfx950,256,224,4096,5120,21,0,11.2495,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,835.17,1146.2,0.0
gfx950,256,240,4096,5120,21,0,11.5927,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,868.33,1127.11,0.0
gfx950,256,256,4096,5120,21,0,11.3777,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,943.72,1163.53,0.0
gfx950,256,288,4096,5120,29,0,13.2109,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,914.37,1028.12,0.0
gfx950,256,320,4096,5120,29,0,13.2167,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1015.52,1053.7,0.0
gfx950,256,352,4096,5120,29,0,13.1105,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1126.12,1088.48,0.0
gfx950,256,384,4096,5120,29,0,13.3861,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1203.2,1091.77,0.0
gfx950,256,416,4096,5120,29,0,13.5911,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1283.8,1100.62,0.0
gfx950,256,448,4096,5120,29,0,13.5903,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1382.64,1126.0,0.0
gfx950,256,480,4096,5120,29,0,13.5301,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1487.99,1156.44,0.0
gfx950,256,512,4096,5120,29,0,13.7867,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1557.65,1159.87,0.0
gfx950,256,1024,4096,5120,42,0,20.3918,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2106.22,1054.14,0.0
gfx950,256,2048,4096,5120,43,0,32.0698,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,2678.51,1013.6,0.0
gfx950,256,4096,4096,5120,45,0,54.3144,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,3163.04,1003.89,0.0
gfx950,256,8192,4096,5120,45,0,101.8635,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,3373.12,967.63,0.0
gfx950,256,1,4352,5120,21,0,9.7864,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,4.55,1139.58,0.0
gfx950,256,2,4352,5120,21,0,9.8928,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,9.01,1128.46,0.0
gfx950,256,4,4352,5120,21,0,10.0012,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,17.82,1118.48,0.0
gfx950,256,8,4352,5120,21,0,10.1483,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,35.13,1106.71,0.0
gfx950,256,16,4352,5120,21,0,10.5186,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,67.79,1076.32,0.0
gfx950,256,32,4352,5120,21,0,11.3641,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,125.49,1012.1,0.0
gfx950,256,48,4352,5120,21,0,10.6263,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,201.3,1099.33,0.0
gfx950,256,64,4352,5120,21,0,11.109,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,256.74,1067.78,0.0
gfx950,256,80,4352,5120,21,0,10.6111,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,335.98,1134.87,0.0
gfx950,256,96,4352,5120,21,0,11.5728,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,369.68,1056.14,0.0
gfx950,256,112,4352,5120,21,0,10.623,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,469.85,1167.53,0.0
gfx950,256,128,4352,5120,21,0,11.4923,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,496.35,1094.9,0.0
gfx950,256,144,4352,5120,21,0,10.6996,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,599.77,1192.86,0.0
gfx950,256,160,4352,5120,21,0,11.5582,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,616.91,1119.84,0.0
gfx950,256,176,4352,5120,21,0,10.7006,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,732.98,1226.43,0.0
gfx950,256,192,4352,5120,21,0,11.6159,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,736.61,1145.31,0.0
gfx950,256,208,4352,5120,21,0,10.7615,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,861.35,1252.99,0.0
gfx950,256,224,4352,5120,21,0,10.986,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,908.65,1243.79,0.0
gfx950,256,240,4352,5120,29,0,13.1274,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,814.74,1054.62,0.0
gfx950,256,256,4352,5120,29,0,12.9492,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,881.02,1083.06,0.0
gfx950,256,512,4352,5120,37,0,15.5725,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1465.21,1085.78,0.0
gfx950,256,1024,4352,5120,46,0,20.0806,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,2272.54,1129.22,0.0
gfx950,256,2048,4352,5120,47,0,32.1558,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2838.31,1063.88,0.0
gfx950,256,4096,4352,5120,47,0,63.1637,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2889.89,906.83,0.0
